mean_pixel,std_pixel,dark_ratio,skewness,kurtosis,entropy,dct_h_0,dct_h_1,dct_h_2,dct_h_3,dct_h_4,dct_v_0,dct_v_1,dct_v_2,dct_v_3,dct_v_4,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,q_tl_mean,q_tl_std,q_tr_mean,q_tr_std,q_bl_mean,q_bl_std,q_br_mean,q_br_std,label,label_name
150.3631,112.18161,0.41461181640625,-0.3502064535779766,-1.6932438458811956,0.9788587398896782,28.55112075805664,141.0919647216797,41.435401916503906,153.4278564453125,-36.8509521484375,-29.989059448242188,133.7141876220703,5.620850086212158,228.05429077148438,-33.98454666137695,0.0,0.0029296875,0.00946044921875,0.07940673828125,0.05670166015625,0.36260986328125,0.02557373046875,0.01947021484375,0.423828125,0.02001953125,148.5615234375,111.23356628417969,146.706298828125,113.16361236572266,153.991943359375,111.45474243164062,152.192626953125,112.71493530273438,1,malware
147.31482,112.73891,0.4268798828125,-0.302755799154679,-1.7256868739618139,0.9845176502770323,13.865188598632812,173.790771484375,-10.62183666229248,118.08207702636719,-15.114961624145508,7.317801475524902,171.1458740234375,7.868353843688965,168.60797119140625,-1.0944772958755493,6.103515625e-05,0.00250244140625,0.0093994140625,0.07745361328125,0.0570068359375,0.3621826171875,0.02593994140625,0.0167236328125,0.42523193359375,0.02349853515625,144.94873046875,112.64533233642578,150.63427734375,112.18017578125,149.09375,111.95142364501953,144.58251953125,114.0461196899414,1,malware
151.26025,111.55732,0.4105224609375,-0.3634740759692593,-1.6758552653289829,0.9767739944377867,3.307210683822632,143.912109375,41.7164306640625,130.85960388183594,-39.91960906982422,13.86807918548584,168.55088806152344,-22.212081909179688,165.87937927246094,-32.48989486694336,0.0,0.00311279296875,0.0091552734375,0.08367919921875,0.0579833984375,0.36474609375,0.02947998046875,0.01904296875,0.408935546875,0.02386474609375,150.986083984375,111.42511749267578,153.0498046875,111.39866638183594,150.3486328125,111.04865264892578,150.656494140625,112.33274841308594,1,malware
150.65149,111.99828,0.41192626953125,-0.3553500421900304,-1.687428733643899,0.9775008761129533,1.069129467010498,92.78795623779297,-20.29512596130371,147.92813110351562,-3.344879150390625,-3.7253706455230713,210.4633026123047,2.751265525817871,146.23162841796875,-18.955928802490234,6.103515625e-05,0.0020751953125,0.010009765625,0.0810546875,0.05596923828125,0.3651123046875,0.02801513671875,0.0191650390625,0.41644287109375,0.0220947265625,154.270263671875,110.48249053955078,148.53173828125,112.97766876220703,148.827392578125,112.03865051269531,150.9765625,112.3852767944336,1,malware
148.86725,112.09215,0.42022705078125,-0.32485866704615185,-1.7059813320209474,0.9815594716633549,-53.9001579284668,155.97015380859375,55.173095703125,104.73857116699219,-24.21565055847168,5.079428672790527,180.09848022460938,-10.585956573486328,145.12393188476562,11.145328521728516,0.0,0.00299072265625,0.01031494140625,0.08599853515625,0.0592041015625,0.3607177734375,0.0264892578125,0.01922607421875,0.415283203125,0.019775390625,141.16552734375,113.30567169189453,159.8798828125,109.58332061767578,142.347900390625,112.99784851074219,152.07568359375,111.40028381347656,1,malware
150.66608,111.47988,0.4144287109375,-0.3531892995114074,-1.6814128198242662,0.9787675210268556,-6.222825050354004,136.06646728515625,-17.910770416259766,137.03102111816406,48.27137756347656,-4.186768531799316,170.80911254882812,-46.50907516479492,128.3102569580078,27.006450653076172,0.0,0.003662109375,0.00933837890625,0.085205078125,0.06024169921875,0.3629150390625,0.03045654296875,0.017578125,0.4056396484375,0.02496337890625,147.503173828125,111.81227111816406,157.467529296875,110.02079772949219,153.78857421875,110.93809509277344,143.905029296875,112.62996673583984,1,malware
146.70654,112.67061,0.429931640625,-0.2920653195774733,-1.7304872866922536,0.9857872267771461,-31.756103515625,166.697021484375,15.04989242553711,148.26812744140625,-10.513177871704102,21.54548454284668,184.6239013671875,-6.33322811126709,176.84530639648438,15.69221305847168,6.103515625e-05,0.0025634765625,0.00970458984375,0.0833740234375,0.05767822265625,0.35894775390625,0.02667236328125,0.01788330078125,0.42193603515625,0.02117919921875,154.556884765625,110.1209716796875,145.18359375,112.99596405029297,132.793212890625,114.61541748046875,154.29248046875,111.49968719482422,1,malware
149.44165,112.05695,0.41766357421875,-0.3350762534099687,-1.6986722357591315,0.9803497334885296,-16.686058044433594,118.935302734375,-0.8593510389328003,143.73590087890625,-17.330242156982422,-16.21832847595215,142.07095336914062,19.28830337524414,201.1194305419922,-8.162299156188965,0.0,0.0025634765625,0.009521484375,0.08233642578125,0.057373046875,0.36328125,0.028564453125,0.0194091796875,0.41595458984375,0.02099609375,145.223388671875,112.587646484375,150.327880859375,112.06853485107422,150.961181640625,111.47381591796875,151.254150390625,111.98717498779297,1,malware
154.59607,110.96736,0.395751953125,-0.4194688609327267,-1.6283852596556183,0.9684113425040497,59.26124572753906,112.26191711425781,1.951291799545288,122.53321075439453,-3.922889232635498,45.71172332763672,143.24066162109375,-47.799415588378906,109.98421478271484,10.503969192504883,0.0,0.00262451171875,0.0101318359375,0.0821533203125,0.05633544921875,0.3609619140625,0.031494140625,0.0203857421875,0.4139404296875,0.02197265625,160.634765625,109.21085357666016,156.0947265625,110.89419555664062,156.406494140625,110.7947769165039,145.248291015625,112.36385345458984,1,malware
149.13477,112.26588,0.41900634765625,-0.3293369718604534,-1.7055279077333985,0.9809882629726401,-52.3284912109375,131.21102905273438,14.869457244873047,144.73843383789062,-35.77082824707031,3.064332962036133,152.2685546875,-14.884400367736816,158.99273681640625,-13.566301345825195,0.0,0.00360107421875,0.010009765625,0.08197021484375,0.0567626953125,0.35748291015625,0.02862548828125,0.0196533203125,0.41864013671875,0.02325439453125,145.817138671875,113.22915649414062,153.346923828125,111.1057357788086,140.960693359375,113.01103210449219,156.414306640625,111.0366439819336,1,malware
